Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status
{1775CCF7-D867-38BA-E063-4704A8C05A7C},212000,2023-12-21,HP19 7TH,T,N,F,14,,PEARSON CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D86C-38BA-E063-4704A8C05A7C},300000,2023-12-14,LU7 0TZ,T,N,F,MENTMORE COURT,4,HOWELL HILL CLOSE,MENTMORE,LEIGHTON BUZZARD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D873-38BA-E063-4704A8C05A7C},255000,2023-12-19,HP21 9BE,S,N,F,2,,MANDEVILLE MEWS,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D87D-38BA-E063-4704A8C05A7C},205000,2023-03-02,MK18 3AB,O,N,F,9B,,MARKET SQUARE,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D87F-38BA-E063-4704A8C05A7C},2584100,2023-08-22,HP5 2SZ,O,N,F,PEDNOR RIDGE,,,PEDNOR,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D880-38BA-E063-4704A8C05A7C},22500,2023-12-01,SL7 3BZ,O,N,F,ALPINES,,SEYMOUR PLAIN,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D881-38BA-E063-4704A8C05A7C},560000,2023-11-30,SL2 3PQ,O,N,F,LLOYDS PHARMACY,,THE BROADWAY,FARNHAM COMMON,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D883-38BA-E063-4704A8C05A7C},275000,2023-12-15,HP12 3UL,O,N,L,JOLLY BODGER,,CHAIRBOROUGH ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{06C9F487-27F1-9388-E063-4804A8C0BD98},995000,2023-07-27,SL8 5TB,D,N,F,2,,THE ROSERY,,BOURNE END,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F2-9388-E063-4804A8C0BD98},201000,2023-08-25,HP19 7GX,F,N,L,119,,GREAT MEADOW WAY,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F3-9388-E063-4804A8C0BD98},555000,2023-08-11,HP17 8HD,S,N,F,5,,STOCKWELL FURLONG,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F4-9388-E063-4804A8C0BD98},600000,2023-07-12,SL6 0AR,D,N,F,DANEHURST,,BATH ROAD,TAPLOW,MAIDENHEAD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F5-9388-E063-4804A8C0BD98},265000,2023-09-05,HP21 7SZ,T,N,F,25,,WENDOVER ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F6-9388-E063-4804A8C0BD98},175000,2023-09-08,HP12 3BJ,S,N,F,140,,ABERCROMBY AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F8-9388-E063-4804A8C0BD98},600000,2023-04-21,HP14 4RY,S,N,F,7,,BRAESIDE,NAPHILL,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27F9-9388-E063-4804A8C0BD98},525000,2023-09-01,HP17 8NZ,D,N,F,LAVENDER HOUSE,,UPPER HARTWELL,STONE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27FB-9388-E063-4804A8C0BD98},732500,2023-09-05,HP22 5EX,D,N,F,59,,GREEN END STREET,ASTON CLINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27FC-9388-E063-4804A8C0BD98},340000,2023-04-03,MK18 1DT,D,N,F,14,,SANDHURST DRIVE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-27FF-9388-E063-4804A8C0BD98},775000,2023-08-30,MK18 5LT,D,N,F,TREE TOPS,,MAIN STREET,SHALSTONE,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2800-9388-E063-4804A8C0BD98},730000,2023-08-11,SL9 0HE,D,N,F,1,,GARNERS END,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2801-9388-E063-4804A8C0BD98},415000,2023-08-25,HP22 5PT,T,N,F,65,,LONGCROFT AVENUE,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2809-9388-E063-4804A8C0BD98},375000,2023-08-21,MK17 0SA,S,N,F,17,,STATION ROAD,MURSLEY,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-280A-9388-E063-4804A8C0BD98},280000,2023-04-06,MK17 0DP,T,N,F,23,,COBB HALL ROAD,NEWTON LONGVILLE,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-280B-9388-E063-4804A8C0BD98},560000,2023-08-18,HP10 8BX,T,N,F,40,,THE GREENWAY,PENN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-280C-9388-E063-4804A8C0BD98},400000,2023-08-04,HP22 5WX,S,N,F,17,,HORNBEAM WAY,WESTON TURVILLE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-280D-9388-E063-4804A8C0BD98},735000,2023-08-30,MK17 0RW,S,N,F,9,,MANOR CLOSE,MURSLEY,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-280E-9388-E063-4804A8C0BD98},445000,2023-04-28,HP21 9BB,D,N,F,7,,BEAUFORT CLOSE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2811-9388-E063-4804A8C0BD98},670000,2023-09-05,HP22 6EG,S,N,F,20,,WITCHELL,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF7-D889-38BA-E063-4704A8C05A7C},550000,2023-12-15,MK18 1BX,S,N,F,9,,ST RUMBOLDS LANE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D88A-38BA-E063-4704A8C05A7C},150000,2023-03-08,SL7 3RQ,O,N,F,WESTHORPE HOUSE,,,WESTHORPE,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D893-38BA-E063-4704A8C05A7C},415000,2023-12-07,HP17 8BH,T,N,F,3,,SOUTHEND,HADDENHAM,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D899-38BA-E063-4704A8C05A7C},545000,2023-11-08,HP10 9PH,O,N,F,FAIRVIEW,,THE COMMON,FLACKWELL HEATH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D89C-38BA-E063-4704A8C05A7C},180000,2023-12-18,HP5 1AN,F,N,L,4,,FREEMAN COURT,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8A2-38BA-E063-4704A8C05A7C},480000,2023-12-14,HP6 5NE,O,N,L,"LATIMER COURT, 35",FLAT 5,CHESHAM ROAD,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8B3-38BA-E063-4704A8C05A7C},400000,2023-11-24,MK18 7SA,S,N,F,15,,BOBBINS WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8B4-38BA-E063-4704A8C05A7C},265000,2023-06-29,HP19 8FT,T,N,F,16,,CUBITT STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8B7-38BA-E063-4704A8C05A7C},500000,2023-12-11,HP18 0NZ,D,N,F,38,,FARLEIGH DRIVE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8BA-38BA-E063-4704A8C05A7C},370000,2023-12-14,HP22 7BF,S,N,F,1,,BASKET STREET,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8BF-38BA-E063-4704A8C05A7C},405000,2023-10-06,HP27 9EP,F,N,L,CHILTERN LODGE,24,LONGWICK ROAD,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8C0-38BA-E063-4704A8C05A7C},245000,2023-06-30,HP27 9JZ,O,N,L,28,,ABBOTS WAY,MONKS RISBOROUGH,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8C1-38BA-E063-4704A8C05A7C},413200,2023-11-29,SL9 9FU,F,N,L,RUTHERFORD HOUSE,21,MARPLE LANE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8C2-38BA-E063-4704A8C05A7C},430400,2023-11-29,SL9 9FU,F,N,L,RUTHERFORD HOUSE,33,MARPLE LANE,CHALFONT ST PETER,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8C5-38BA-E063-4704A8C05A7C},345000,2023-12-21,HP27 9ET,T,N,F,3,,BARLEY CLOSE,LONGWICK,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8C7-38BA-E063-4704A8C05A7C},375000,2023-07-21,HP22 7BY,S,N,F,6,,CORONET ROAD,BROUGHTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8C8-38BA-E063-4704A8C05A7C},162500,2023-12-06,HP13 7HH,F,N,L,WOODLANDS VIEW,FLAT 3,HERBERT ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{06C9F487-2814-9388-E063-4804A8C0BD98},670000,2023-09-14,HP9 1TZ,S,N,F,13,,NORTH DRIVE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2817-9388-E063-4804A8C0BD98},235000,2023-07-28,HP11 1GJ,F,N,L,PAPERMAKERS LODGE,9,RYEMEAD WAY,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-281A-9388-E063-4804A8C0BD98},230000,2023-08-16,HP13 7GQ,F,N,L,MITCHELL HOUSE,FLAT 8,COOPERS RISE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-281B-9388-E063-4804A8C0BD98},405000,2023-04-28,SL9 8JG,F,N,L,"LONGCROFT, 84",APARTMENT 4,PACKHORSE ROAD,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-281C-9388-E063-4804A8C0BD98},320000,2023-07-14,SL7 2QL,S,N,L,20,,PRIMROSE LEA,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-281D-9388-E063-4804A8C0BD98},530000,2023-08-09,MK18 4HN,D,N,F,10,,BACK STREET,GAWCOTT,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-281E-9388-E063-4804A8C0BD98},415000,2023-08-07,HP13 5TY,T,N,F,6,,TAYLORS TURN,DOWNLEY,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-281F-9388-E063-4804A8C0BD98},570000,2023-08-11,OX27 9BB,D,N,F,FIELDSIDE HOUSE,,MAIN STREET,POUNDON,BICESTER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2820-9388-E063-4804A8C0BD98},265000,2023-08-23,HP14 3QE,T,N,F,16B,,MARLOW ROAD,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2821-9388-E063-4804A8C0BD98},675000,2023-08-07,HP23 4LN,S,N,F,27,,LOWER ICKNIELD WAY,MARSWORTH,TRING,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2824-9388-E063-4804A8C0BD98},760000,2023-08-31,HP18 0XA,D,N,F,14,,LITTLE BRITAIN,WADDESDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2825-9388-E063-4804A8C0BD98},455000,2023-04-11,HP15 7ED,S,N,F,18,,THE WARREN,HAZLEMERE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2826-9388-E063-4804A8C0BD98},275000,2023-04-28,HP20 1BL,T,N,F,25,,NORFOLK TERRACE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2827-9388-E063-4804A8C0BD98},490000,2023-08-25,HP8 4DR,T,N,F,26,,FLEETWOOD CLOSE,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-282A-9388-E063-4804A8C0BD98},390000,2023-08-17,HP21 9AP,T,N,F,2,,EMMETT DRIVE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-282C-9388-E063-4804A8C0BD98},545000,2023-08-01,HP5 1SQ,T,N,F,9,,HODDS WOOD ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-282D-9388-E063-4804A8C0BD98},250500,2023-08-18,HP13 6JE,F,N,L,BENEDICT COURT,4,ST MARKS CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2830-9388-E063-4804A8C0BD98},410000,2023-07-31,MK18 3JB,D,N,F,35,,FAIR MEADOW,WINSLOW,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2833-9388-E063-4804A8C0BD98},460000,2023-08-04,HP5 3NT,S,N,F,WOOD VIEW COTTAGES,5,THE VALE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2834-9388-E063-4804A8C0BD98},960000,2023-07-31,HP22 5DL,D,N,F,102A,,AYLESBURY ROAD,BIERTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{06C9F487-2835-9388-E063-4804A8C0BD98},420000,2023-08-24,HP13 6BZ,S,N,F,45,,HEPPLEWHITE CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A
{1775CCF7-D8EA-38BA-E063-4704A8C05A7C},37500,2023-01-13,HP10 0QD,O,N,F,CONKERS,,GRANGE DRIVE,WOOBURN GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8EB-38BA-E063-4704A8C05A7C},550000,2023-02-10,HP5 2PX,O,N,L,CHILTERN COURT,UNIT 1,ASHERIDGE ROAD INDUSTRIAL ESTATE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8EF-38BA-E063-4704A8C05A7C},660000,2023-03-28,HP9 2DH,S,Y,F,9,,UTTLEY LANE,WILTON PARK,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F0-38BA-E063-4704A8C05A7C},1000000,2023-05-10,HP9 2JA,D,N,F,17,,BURNHAM AVENUE,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F1-38BA-E063-4704A8C05A7C},395400,2023-05-04,HP5 2PX,O,N,L,CHILTERN COURT,UNIT 12,ASHERIDGE ROAD INDUSTRIAL ESTATE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F2-38BA-E063-4704A8C05A7C},280000,2023-06-06,HP5 2PX,O,N,L,CHILTERN COURT,UNIT 14,ASHERIDGE ROAD INDUSTRIAL ESTATE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F3-38BA-E063-4704A8C05A7C},1140000,2023-05-19,MK18 1TB,O,N,F,UNIT 2A,,OSIER WAY,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F4-38BA-E063-4704A8C05A7C},450000,2023-05-19,HP14 4AL,D,N,F,ROSEMARY COTTAGE,,CHINNOR ROAD,BLEDLOW RIDGE,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F8-38BA-E063-4704A8C05A7C},95000,2023-08-29,HP19 9TX,O,N,F,1A,,AILWARD ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8F9-38BA-E063-4704A8C05A7C},5000000,2023-07-14,RG9 6JA,O,N,F,BRACKEN HILL STUD,,FAWLEY GREEN,FAWLEY,HENLEY-ON-THAMES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8FA-38BA-E063-4704A8C05A7C},443820,2023-10-04,HP5 2PX,O,N,L,CHILTERN COURT,UNIT 7B,ASHERIDGE ROAD INDUSTRIAL ESTATE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
{1775CCF7-D8FC-38BA-E063-4704A8C05A7C},247500,2023-11-01,HP22 0AX,S,Y,F,9,,WEIK MEADOW,ASTON CLINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,B,A
